Citing ID,Citing Venue Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap ID,Cited Publication Year
2025534318,nature,13439,2001,2039128321,proceedings of the national academy of sciences of the united states of america,15868,1991
2025534318,nature,13439,2001,2107339893,science,17311,1998
2025534318,nature,13439,2001,2168909179,nature,13439,2001
2025534318,nature,13439,2001,2614575602,nature,13439,2000
2025534318,nature,13439,2001,2949977409,nature,13439,1999
1594856149,science,17311,2001,1533936090,nature,13439,1999
1594856149,science,17311,2001,1543923901,nature,13439,2000
1594856149,science,17311,2001,1803466717,genetics,6669,1996
1594856149,science,17311,2001,1918860845,the journal of experimental biology,NA,1997
1594856149,science,17311,2001,1990452511,american journal of human genetics,1100,2001
1594856149,science,17311,2001,1990865934,genetic epidemiology,6661,1997
1594856149,science,17311,2001,1995117714,proceedings of the national academy of sciences of the united states of america,15868,1999
1594856149,science,17311,2001,1996824414,american journal of human genetics,1100,2000
1594856149,science,17311,2001,2001488804,science,17311,2000
1594856149,science,17311,2001,2028883806,journal of theoretical biology,11797,1996
1594856149,science,17311,2001,2057885377,proceedings of the national academy of sciences of the united states of america,15868,2000
1594856149,science,17311,2001,2069426323,science,17311,2000
1594856149,science,17311,2001,2076684078,cell,3323,1999
1594856149,science,17311,2001,2085779097,molecular genetics and metabolism,13228,2000
1594856149,science,17311,2001,2091029646,british journal of haematology,2863,1997
1594856149,science,17311,2001,2093544232,genomics,6686,2000
1594856149,science,17311,2001,2096358531,nature,13439,2000
1594856149,science,17311,2001,2097255042,nature,13439,2000
1594856149,science,17311,2001,2097463865,nature,13439,2000
1594856149,science,17311,2001,2106013076,science,17311,2000
1594856149,science,17311,2001,2109363337,science,17311,1999
1594856149,science,17311,2001,2139392061,genome research,6684,2000
1594856149,science,17311,2001,2156246479,nature,13439,2000
1594856149,science,17311,2001,2167298922,annals of medicine,1438,1999
1594856149,science,17311,2001,2949977409,nature,13439,1999
2142414282,nature,13439,2001,1502061430,nature,13439,1999
2142414282,nature,13439,2001,1511393905,nature biotechnology,13440,2000
2142414282,nature,13439,2001,1969770714,science,17311,1998
2142414282,nature,13439,2001,1990061958,NA,NA,1997
2142414282,nature,13439,2001,2004174427,proceedings of the national academy of sciences of the united states of america,15868,1989
2142414282,nature,13439,2001,2008900336,nature genetics,13453,2000
2142414282,nature,13439,2001,2025516544,NA,NA,1998
2142414282,nature,13439,2001,2048243902,current biology,4595,2000
2142414282,nature,13439,2001,2055043387,journal of molecular biology,10876,1990
2142414282,nature,13439,2001,2062402656,genome research,6684,2000
2142414282,nature,13439,2001,2072603644,fems microbiology letters,6238,1999
2142414282,nature,13439,2001,2123619788,nucleic acids research,13928,2000
2142414282,nature,13439,2001,2124277514,nature genetics,13453,1999
2142414282,nature,13439,2001,2127230663,science,17311,2001
2142414282,nature,13439,2001,2151642254,molecular and cellular biology,13199,1995
2142414282,nature,13439,2001,2167604659,cell,3323,1988
2142414282,nature,13439,2001,2168157737,journal of molecular biology,10876,2000
2142414282,nature,13439,2001,2168909179,nature,13439,2001
2142414282,nature,13439,2001,2170119276,nucleic acids research,13928,1997
2142414282,nature,13439,2001,2320748401,journal of the american statistical association,11589,1999
2142414282,nature,13439,2001,2610179052,NA,NA,1997
2117383442,nature,13439,2006,146038552,chromosome research,3657,2001
2117383442,nature,13439,2006,1217246038,american journal of human genetics,1100,1987
2117383442,nature,13439,2006,1235839870,nature,13439,2004
2117383442,nature,13439,2006,1689369637,nature,13439,2005
2117383442,nature,13439,2006,1927733799,journal of cell science,9799,1994
2117383442,nature,13439,2006,1966004360,international journal of cancer,8391,2006
2117383442,nature,13439,2006,1970980262,genes chromosomes and cancer,6656,2003
2117383442,nature,13439,2006,1985738984,nucleic acids research,13928,2004
2117383442,nature,13439,2006,1987659565,nature genetics,13453,2002
2117383442,nature,13439,2006,1987882116,science,17311,2005
2117383442,nature,13439,2006,2000978503,genome research,6684,2002
2117383442,nature,13439,2006,2003412796,cytogenetic and genome research,4744,1998
2117383442,nature,13439,2006,2003790129,cytogenetic and genome research,4744,1994
2117383442,nature,13439,2006,2013221974,nature genetics,13453,2005
2117383442,nature,13439,2006,2013559800,cell cycle,3334,2005
2117383442,nature,13439,2006,2025534318,nature,13439,2001
2117383442,nature,13439,2006,2030023887,cytogenetic and genome research,4744,2005
2117383442,nature,13439,2006,2044110911,american journal of human genetics,1100,2005
2117383442,nature,13439,2006,2055543630,nature,13439,2002
2117383442,nature,13439,2006,2056187782,cancer research,3234,2005
2117383442,nature,13439,2006,2056883894,biochemical journal,2446,2001
2117383442,nature,13439,2006,2058401000,nature,13439,2003
2117383442,nature,13439,2006,2070032218,carcinogenesis,3254,1991
2117383442,nature,13439,2006,2080573136,nature genetics,13453,2002
2117383442,nature,13439,2006,2087909839,science,17311,2001
2117383442,nature,13439,2006,2091535349,carcinogenesis,3254,1992
2117383442,nature,13439,2006,2093748431,nature,13439,2004
2117383442,nature,13439,2006,2099821697,molecular biology and evolution,13206,2005
2117383442,nature,13439,2006,2103225674,nature,13439,2003
2117383442,nature,13439,2006,2104743461,nature genetics,13453,2002
2117383442,nature,13439,2006,2107339893,science,17311,1998
2117383442,nature,13439,2006,2111534865,science,17311,2004
2117383442,nature,13439,2006,2116753165,nature genetics,13453,2004
2117383442,nature,13439,2006,2124696903,human molecular genetics,7458,2004
2117383442,nature,13439,2006,2124873881,science,17311,2004
2117383442,nature,13439,2006,2129416152,molecular and cellular biology,13199,2000
2117383442,nature,13439,2006,2132551387,journal of medical genetics,10810,2005
2117383442,nature,13439,2006,2134077602,molecular cancer,13212,2005
2117383442,nature,13439,2006,2135271276,journal of cell biology,9798,1997
2117383442,nature,13439,2006,2141216882,journal of cell biology,9798,1994
2117383442,nature,13439,2006,2142527842,molecular and cellular biology,13199,2004
2117383442,nature,13439,2006,2142619120,genome research,6684,2001
2117383442,nature,13439,2006,2151751911,nature,13439,2006
2117383442,nature,13439,2006,2155919888,genome biology,6685,2003
2117383442,nature,13439,2006,2162316859,genes & development,6649,2004
2117383442,nature,13439,2006,2165270659,nucleic acids research,13928,2001
2117383442,nature,13439,2006,2168909179,nature,13439,2001
2117383442,nature,13439,2006,2184334441,journal of cell science,9799,1994
2117383442,nature,13439,2006,2217809488,nature,13439,2003
2117383442,nature,13439,2006,2614575602,nature,13439,2000
2117383442,nature,13439,2006,2949977409,nature,13439,1999
2117383442,nature,13439,2006,3018011723,nature,13439,2004
1569275112,science,17311,2001,1497479293,nature genetics,13453,2000
1569275112,science,17311,2001,1525575010,nature biotechnology,13440,1999
1569275112,science,17311,2001,1546538401,nature genetics,13453,1998
1569275112,science,17311,2001,1647597862,science,17311,2000
1569275112,science,17311,2001,1658092509,nature,13439,1999
1569275112,science,17311,2001,1974906719,nature genetics,13453,1996
1569275112,science,17311,2001,1995117714,proceedings of the national academy of sciences of the united states of america,15868,1999
1569275112,science,17311,2001,1999234724,science,17311,1999
1569275112,science,17311,2001,2000334423,nature genetics,13453,1996
1569275112,science,17311,2001,2006062026,nature genetics,13453,1997
1569275112,science,17311,2001,2031060055,trends in biotechnology,18872,2000
1569275112,science,17311,2001,2057885377,proceedings of the national academy of sciences of the united states of america,15868,2000
1569275112,science,17311,2001,2065304353,nature,13439,2000
1569275112,science,17311,2001,2079818352,science,17311,2000
1569275112,science,17311,2001,2097255042,nature,13439,2000
1569275112,science,17311,2001,2099923841,nature genetics,13453,1999
1569275112,science,17311,2001,2103453943,molecular biology of the cell,13207,1998
1569275112,science,17311,2001,2107424557,trends in biochemical sciences,18871,1998
1569275112,science,17311,2001,2109715166,science,17311,1999
1569275112,science,17311,2001,2111208057,nature biotechnology,13440,1999
1569275112,science,17311,2001,2118304741,nature biotechnology,13440,1999
1569275112,science,17311,2001,2134713413,the plant cell,NA,2000
1569275112,science,17311,2001,2135951244,science,17311,1998
1569275112,science,17311,2001,2142460132,molecular cell,13216,1998
1569275112,science,17311,2001,2146312020,nature,13439,1999
1569275112,science,17311,2001,2149630164,proceedings of the national academy of sciences of the united states of america,15868,2000
1569275112,science,17311,2001,2157058776,nature genetics,13453,2000
1569275112,science,17311,2001,2165011536,science,17311,1997
1569275112,science,17311,2001,2170949754,molecular and cellular biology,13199,1999
1966256304,nature,13439,2006,1235839870,nature,13439,2004
1966256304,nature,13439,2006,2006746194,genome research,6684,2005
1966256304,nature,13439,2006,2032942231,nature,13439,2005
1966256304,nature,13439,2006,2039128321,proceedings of the national academy of sciences of the united states of america,15868,1991
1966256304,nature,13439,2006,2044110911,american journal of human genetics,1100,2005
1966256304,nature,13439,2006,2045040686,science,17311,2002
1966256304,nature,13439,2006,2056554987,nature,13439,2004
1966256304,nature,13439,2006,2069839923,journal of cellular biochemistry,9802,2005
1966256304,nature,13439,2006,2077139488,nature reviews genetics,13470,2001
1966256304,nature,13439,2006,2088536629,science,17311,1996
1966256304,nature,13439,2006,2093748431,nature,13439,2004
1966256304,nature,13439,2006,2097710447,science,17311,2005
1966256304,nature,13439,2006,2103225674,nature,13439,2003
1966256304,nature,13439,2006,2104743461,nature genetics,13453,2002
1966256304,nature,13439,2006,2107903949,nucleic acids research,13928,2004
1966256304,nature,13439,2006,2112091369,genome research,6684,2001
1966256304,nature,13439,2006,2114611642,nature,13439,2005
1966256304,nature,13439,2006,2124873881,science,17311,2004
1966256304,nature,13439,2006,2144594443,nature,13439,2004
1966256304,nature,13439,2006,2151318268,genome research,6684,2001
1966256304,nature,13439,2006,2151464048,nature,13439,2002
1966256304,nature,13439,2006,2158714788,nucleic acids research,13928,1997
1966256304,nature,13439,2006,2417169792,chromosome research,3657,1998
1966256304,nature,13439,2006,3018011723,nature,13439,2004
1588488206,science,17311,2001,10692919,nature,13439,2000
1588488206,science,17311,2001,1517613556,nature,13439,2000
1588488206,science,17311,2001,1532324119,science,17311,2000
1588488206,science,17311,2001,1680359239,nature,13439,2000
1588488206,science,17311,2001,1778599501,nature,13439,1999
1588488206,science,17311,2001,1977454481,science,17311,2001
1588488206,science,17311,2001,1990453950,science,17311,1997
1588488206,science,17311,2001,2040941311,nature,13439,2001
1588488206,science,17311,2001,2047796701,science,17311,2000
1588488206,science,17311,2001,2049679577,proceedings of the national academy of sciences of the united states of america,15868,1998
1588488206,science,17311,2001,2055043387,journal of molecular biology,10876,1990
1588488206,science,17311,2001,2071101446,science,17311,2001
1588488206,science,17311,2001,2098822637,science,17311,1998
1588488206,science,17311,2001,2103900678,proceedings of the national academy of sciences of the united states of america,15868,1999
1588488206,science,17311,2001,2127230663,science,17311,2001
1588488206,science,17311,2001,2130310904,nucleic acids research,13928,2001
1588488206,science,17311,2001,2135951244,science,17311,1998
1588488206,science,17311,2001,2164267446,science,17311,1999
1588488206,science,17311,2001,2169929748,nucleic acids research,13928,2001
1588488206,science,17311,2001,3017921575,nucleic acids research,13928,2001
2000200279,nature,13439,2001,1500695302,nature,13439,1999
2000200279,nature,13439,2001,1965265115,nature,13439,1996
2000200279,nature,13439,2001,1971646616,nature,13439,2001
2000200279,nature,13439,2001,1987755074,genomics,6686,1998
2000200279,nature,13439,2001,2019570042,proceedings of the national academy of sciences of the united states of america,15868,1999
2000200279,nature,13439,2001,2041726974,genome research,6684,1999
2000200279,nature,13439,2001,2107339893,science,17311,1998
2000200279,nature,13439,2001,2115331920,nature,13439,1996
2000200279,nature,13439,2001,2120510191,genome research,6684,1999
2000200279,nature,13439,2001,2142171423,genome research,6684,2000
2000200279,nature,13439,2001,2166895667,genome research,6684,1995
2000200279,nature,13439,2001,2171453402,bioinformatics,2499,1997
2000200279,nature,13439,2001,2171917143,human molecular genetics,7458,1996
2000200279,nature,13439,2001,2614575602,nature,13439,2000
2000200279,nature,13439,2001,2949977409,nature,13439,1999
1977944089,nature,13439,2001,1492131043,NA,NA,1993
1977944089,nature,13439,2001,1561084015,nature,13439,2000
1977944089,nature,13439,2001,1840795163,molecular and cellular biology,13199,1985
1977944089,nature,13439,2001,2013121253,journal of biological chemistry,9701,1999
1977944089,nature,13439,2001,2040103754,current opinion in cell biology,4648,1998
1977944089,nature,13439,2001,2051697215,cytogenetic and genome research,4744,1996
1977944089,nature,13439,2001,2116123858,journal of cell biology,9798,1994
1977944089,nature,13439,2001,2127016760,molecular biology of the cell,13207,2001
1977944089,nature,13439,2001,2128899676,annual review of cell and developmental biology,1517,1999
1977944089,nature,13439,2001,2142800802,molecular and cellular biology,13199,1983
1671919605,science,17311,2001,1488086388,nature,13439,2000
1671919605,science,17311,2001,1494075612,nature,13439,2000
1671919605,science,17311,2001,1976110793,science,17311,2000
1671919605,science,17311,2001,2002180966,nature genetics,13453,1994
1671919605,science,17311,2001,2007804350,annual review of genetics,1531,1995
1671919605,science,17311,2001,2008659594,genome research,6684,2000
1671919605,science,17311,2001,2008900336,nature genetics,13453,2000
1671919605,science,17311,2001,2073064803,current opinion in structural biology,4682,2000
1671919605,science,17311,2001,2104696612,genome research,6684,2000
1671919605,science,17311,2001,2118628540,science,17311,2001
1671919605,science,17311,2001,2127230663,science,17311,2001
1671919605,science,17311,2001,2141652419,science,17311,2000
1671919605,science,17311,2001,2153283265,science,17311,1996
1671919605,science,17311,2001,2153632714,human molecular genetics,7458,1997
1671919605,science,17311,2001,2160335614,NA,NA,1999
1671919605,science,17311,2001,2165011536,science,17311,1997
1671919605,science,17311,2001,2166187656,journal of molecular biology,10876,1997
1671919605,science,17311,2001,2168909179,nature,13439,2001
1671919605,science,17311,2001,2981209166,science,17311,1998
2016060560,science,17311,2003,1971541955,science,17311,1993
2016060560,science,17311,2003,2153790113,journal of molecular biology,10876,2002
2016060560,science,17311,2003,2161471331,science,17311,1990
2016060560,science,17311,2003,2169276524,science,17311,1998
2089817566,nature,13439,2001,162601951,american journal of human genetics,1100,1995
2089817566,nature,13439,2001,639436809,NA,NA,1990
2089817566,nature,13439,2001,1483242733,NA,NA,2001
2089817566,nature,13439,2001,2057875930,american journal of medical genetics,1111,1995
2089817566,nature,13439,2001,2071699363,nature genetics,13453,2000
2089817566,nature,13439,2001,2103017472,nature genetics,13453,2000
2089817566,nature,13439,2001,2106013076,science,17311,2000
2089817566,nature,13439,2001,2126522547,annual review of genomics and human genetics,1532,2000
2089817566,nature,13439,2001,2134484762,science,17311,1998
2089817566,nature,13439,2001,2168909179,nature,13439,2001
1973006183,nature,13439,2001,1495825435,current opinion in structural biology,4682,1993
1973006183,nature,13439,2001,1530725542,nature neuroscience,13460,2000
1973006183,nature,13439,2001,1608729016,nature reviews genetics,13470,2000
1973006183,nature,13439,2001,1672982481,nature,13439,2000
1973006183,nature,13439,2001,1978391103,current biology,4595,2000
1973006183,nature,13439,2001,2028222510,nature genetics,13453,1997
1973006183,nature,13439,2001,2028545463,proceedings of the national academy of sciences of the united states of america,15868,1991
1973006183,nature,13439,2001,2036238142,current opinion in structural biology,4682,1999
1973006183,nature,13439,2001,2051307768,immunology today,7891,1999
1973006183,nature,13439,2001,2062162775,current biology,4595,1998
1973006183,nature,13439,2001,2062704228,current opinion in immunology,4660,2000
1973006183,nature,13439,2001,2083737302,nature genetics,13453,1997
1973006183,nature,13439,2001,2102270246,cold spring harbor symposia on quantitative biology,3986,1999
1973006183,nature,13439,2001,2118471749,journal of experimental medicine,10265,2000
1973006183,nature,13439,2001,2147246240,nature,13439,2000
2085835501,nature,13439,2001,1971646616,nature,13439,2001
2085835501,nature,13439,2001,1984921840,nature,13439,2001
2085835501,nature,13439,2001,2000200279,nature,13439,2001
2085835501,nature,13439,2001,2002652302,proceedings of the national academy of sciences of the united states of america,15868,1986
2085835501,nature,13439,2001,2011228088,nature,13439,2001
2085835501,nature,13439,2001,2025534318,nature,13439,2001
2085835501,nature,13439,2001,2027335734,nature,13439,2001
2085835501,nature,13439,2001,2108471057,proceedings of the national academy of sciences of the united states of america,15868,1986
2085835501,nature,13439,2001,2127230663,science,17311,2001
2085835501,nature,13439,2001,2166447276,the new england journal of medicine,NA,1989
2143271640,nature,13439,2001,1518105100,NA,NA,1998
2143271640,nature,13439,2001,1545009729,nature genetics,13453,2000
2143271640,nature,13439,2001,1861440022,biochemical journal,2446,1998
2143271640,nature,13439,2001,1864675704,genome research,6684,2000
2143271640,nature,13439,2001,1968553547,nature genetics,13453,1997
2143271640,nature,13439,2001,1978283952,nature,13439,2001
2143271640,nature,13439,2001,1991612239,gene,6633,1999
2143271640,nature,13439,2001,2000730583,NA,NA,2001
2143271640,nature,13439,2001,2005713680,nature genetics,13453,1998
2143271640,nature,13439,2001,2014840769,genome research,6684,2000
2143271640,nature,13439,2001,2037500862,trends in genetics,18879,2000
2143271640,nature,13439,2001,2041694180,nucleic acids research,13928,1997
2143271640,nature,13439,2001,2061008984,nature,13439,2001
2143271640,nature,13439,2001,2084326457,nucleic acids research,13928,1997
2143271640,nature,13439,2001,2100428244,nucleic acids research,13928,2000
2143271640,nature,13439,2001,2102424043,nucleic acids research,13928,2000
2143271640,nature,13439,2001,2106538287,genome research,6684,1997
2143271640,nature,13439,2001,2106900373,genes & development,6649,1998
2143271640,nature,13439,2001,2123619788,nucleic acids research,13928,2000
2143271640,nature,13439,2001,2126653676,nature genetics,13453,2000
2143271640,nature,13439,2001,2135830745,nature,13439,1999
2143271640,nature,13439,2001,2141885858,nucleic acids research,13928,2000
2143271640,nature,13439,2001,2153579158,science,17311,1994
2143271640,nature,13439,2001,2158714788,nucleic acids research,13928,1997
2143271640,nature,13439,2001,2168909179,nature,13439,2001
2066444607,nature,13439,2001,1584704387,nature,13439,1997
2066444607,nature,13439,2001,1600613454,nature biotechnology,13440,2000
2066444607,nature,13439,2001,2047137800,current opinion in cell biology,4648,1997
2066444607,nature,13439,2001,2106013076,science,17311,2000
2066444607,nature,13439,2001,2118639186,annual review of cell and developmental biology,1517,2000
2066444607,nature,13439,2001,2129293106,nucleic acids research,13928,2001
2066444607,nature,13439,2001,2141652419,science,17311,2000
2066444607,nature,13439,2001,2143205348,biochimica et biophysica acta,NA,1998
2127230663,science,17311,2001,19739015,nature,13439,1995
2127230663,science,17311,2001,36877266,NA,NA,1997
2127230663,science,17311,2001,1480813811,nature biotechnology,13440,1999
2127230663,science,17311,2001,1487324552,NA,NA,1994
2127230663,science,17311,2001,1488489148,advances in experimental medicine and biology,690,1999
2127230663,science,17311,2001,1494075612,nature,13439,2000
2127230663,science,17311,2001,1498522783,international review of cytology a survey of cell biology,8884,2000
2127230663,science,17311,2001,1516569903,nature genetics,13453,1999
2127230663,science,17311,2001,1517914487,nature,13439,1999
2127230663,science,17311,2001,1527632333,science,17311,1998
2127230663,science,17311,2001,1528429662,nature,13439,1998
2127230663,science,17311,2001,1528782506,nature genetics,13453,1999
2127230663,science,17311,2001,1541541861,methods in enzymology,12960,1996
2127230663,science,17311,2001,1545009729,nature genetics,13453,2000
2127230663,science,17311,2001,1545252215,nature structural & molecular biology,13479,2000
2127230663,science,17311,2001,1564286706,nature genetics,13453,1999
2127230663,science,17311,2001,1569342274,science,17311,1998
2127230663,science,17311,2001,1608218663,nature,13439,1997
2127230663,science,17311,2001,1635391495,science,17311,2000
2127230663,science,17311,2001,1636627834,science,17311,1998
2127230663,science,17311,2001,1652691445,science,17311,1997
2127230663,science,17311,2001,1711580613,nature genetics,13453,1998
2127230663,science,17311,2001,1726840062,methods in enzymology,12960,1999
2127230663,science,17311,2001,1824635757,genetics,6669,1998
2127230663,science,17311,2001,1858675622,genome biology,6685,2000
2127230663,science,17311,2001,1900500601,genetics,6669,1995
2127230663,science,17311,2001,1900565974,nature,13439,2000
2127230663,science,17311,2001,1962052762,american journal of human genetics,1100,1992
2127230663,science,17311,2001,1964813963,the international journal of biochemistry & cell biology,NA,1999
2127230663,science,17311,2001,1965575645,experimental neurology,6131,2000
2127230663,science,17311,2001,1966711026,genomics,6686,1988
2127230663,science,17311,2001,1971403296,science,17311,1995
2127230663,science,17311,2001,1971540677,journal of biological chemistry,9701,1998
2127230663,science,17311,2001,1976507424,trends in biotechnology,18872,1998
2127230663,science,17311,2001,1977974144,nature,13439,1999
2127230663,science,17311,2001,1981148940,current opinion in cell biology,4648,1998
2127230663,science,17311,2001,1984680322,genomics,6686,1992
2127230663,science,17311,2001,1985168693,genome research,6684,2000
2127230663,science,17311,2001,1985471440,genome research,6684,2000
2127230663,science,17311,2001,1986519709,genome research,6684,2000
2127230663,science,17311,2001,1988866780,cell,3323,1994
2127230663,science,17311,2001,1989721214,trends in neurosciences,18885,1995
2127230663,science,17311,2001,1993863888,gene,6633,1996
2127230663,science,17311,2001,1995562634,nature genetics,13453,1992
2127230663,science,17311,2001,1999510229,proceedings of the national academy of sciences of the united states of america,15868,1993
