,Citing ID,Citing Venue Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap ID,Cited Publication Year,Citing Top Subject ID,Citing Top Subject Weight,Cited Top Subject ID,Cited Top Subject Weight,Cited Subject IDs
33,2025813437,nature,13439,2006,1983430515,nature genetics,13453.0,1997,428,0.181818,320,0.07422680000000001,"{""204"": 0.0482315, ""320"": 0.07422680000000001, ""152"": 0.0538462, ""372"": 0.0176322}"
34,2025813437,nature,13439,2006,2006746194,genome research,6684.0,2005,428,0.181818,81,0.195946,"{""204"": 0.0268166, ""81"": 0.195946, ""146"": 0.045918400000000005, ""526"": 0.125, ""431"": 0.07017539999999999, ""152"": 0.05864199999999999, ""503"": 0.183829}"
35,2025813437,nature,13439,2006,2026537232,cell,3323.0,1993,428,0.181818,388,0.356164,"{""204"": 0.0482315, ""27"": 0.304615, ""388"": 0.356164, ""39"": 0.0623091}"
36,2025813437,nature,13439,2006,2030209823,genomics,6686.0,1996,428,0.181818,337,0.052401699999999996,"{""337"": 0.052401699999999996, ""142"": 0.00588235}"
37,2025813437,nature,13439,2006,2032942231,nature,13439.0,2005,428,0.181818,446,0.296296,"{""221"": 0.047619, ""146"": 0.24153780000000002, ""446"": 0.296296, ""294"": 0.110535}"
38,2025813437,nature,13439,2006,2033715497,american journal of human genetics,1100.0,2004,428,0.181818,250,0.28571399999999997,"{""250"": 0.28571399999999997, ""202"": 0.0635425, ""123"": 0.030730900000000002, ""428"": 0.181818, ""372"": 0.028866000000000003, ""424"": 0.245098}"
39,2025813437,nature,13439,2006,2045040686,science,17311.0,2002,428,0.181818,127,0.463236,"{""127"": 0.463236, ""428"": 0.181818, ""334"": 0.00188324}"
40,2025813437,nature,13439,2006,2085275533,science,17311.0,1982,428,0.181818,NA,NA,NA
41,2025813437,nature,13439,2006,2093748431,nature,13439.0,2004,428,0.181818,431,0.07017539999999999,"{""204"": 0.030573200000000002, ""431"": 0.07017539999999999, ""381"": 0.00136799}"
42,2025813437,nature,13439,2006,2098187463,nature genetics,13453.0,2005,428,0.181818,428,0.181818,"{""428"": 0.181818, ""536"": 0.00250627}"
43,2025813437,nature,13439,2006,2099348538,genome research,6684.0,2001,428,0.181818,204,0.1192285,"{""516"": 0.00560224, ""204"": 0.1192285}"
44,2025813437,nature,13439,2006,2103225674,nature,13439.0,2003,428,0.181818,204,0.030573200000000002,"{""204"": 0.030573200000000002, ""381"": 0.00136799}"
45,2025813437,nature,13439,2006,2103256993,cell,3323.0,1991,428,0.181818,191,0.08722739999999998,"{""204"": 0.070997, ""528"": 0.0664596, ""191"": 0.08722739999999998, ""321"": 0.0424628}"
46,2025813437,nature,13439,2006,2103571619,genome research,6684.0,2002,428,0.181818,464,0.0666667,"{""256"": 0.0491803, ""428"": 0.038822, ""464"": 0.0666667, ""372"": 0.0176322}"
47,2025813437,nature,13439,2006,2105552887,trends in genetics,18879.0,2001,428,0.181818,103,0.231231,"{""204"": 0.070997, ""368"": 0.00462963, ""127"": 0.164729, ""334"": 0.00188324, ""103"": 0.231231, ""358"": 0.0126728}"
48,2025813437,nature,13439,2006,2117177379,genome research,6684.0,2004,428,0.181818,127,0.463236,"{""321"": 0.0801815, ""127"": 0.463236, ""143"": 0.14285699999999998, ""123"": 0.030730900000000002, ""334"": 0.00188324, ""428"": 0.181818}"
49,2025813437,nature,13439,2006,2128591967,bioinformatics,2499.0,2002,428,0.181818,446,0.264151,"{""337"": 0.052401699999999996, ""446"": 0.264151}"
50,2025813437,nature,13439,2006,2144594443,nature,13439.0,2004,428,0.181818,204,0.030573200000000002,"{""204"": 0.030573200000000002}"
51,2025813437,nature,13439,2006,2146028106,genome research,6684.0,2001,428,0.181818,321,0.516393,"{""279"": 0.00272851, ""357"": 0.08812260000000001, ""420"": 0.00226244, ""221"": 0.047619, ""321"": 0.516393, ""204"": 0.030573200000000002, ""428"": 0.181818}"
52,2025813437,nature,13439,2006,2151318268,genome research,6684.0,2001,428,0.181818,127,0.463236,"{""345"": 0.181818, ""494"": 0.00801165, ""72"": 0.300595, ""417"": 0.106557, ""127"": 0.463236, ""353"": 0.0516014, ""334"": 0.00188324, ""27"": 0.00621118, ""173"": 0.11127100000000001, ""526"": 0.201018}"
53,2025813437,nature,13439,2006,2168148721,nature,13439.0,2004,428,0.181818,503,0.183829,"{""214"": 0.000930233, ""431"": 0.07017539999999999, ""503"": 0.183829, ""381"": 0.00136799, ""488"": 0.0454545}"
54,2025813437,nature,13439,2006,3018011723,nature,13439.0,2004,428,0.181818,127,0.164729,"{""333"": 0.051654099999999994, ""127"": 0.164729, ""334"": 0.00188324}"
55,1985722159,nature,13439,2006,61983648,blood,2646.0,1995,81,0.11668900000000001,19,0.420804,"{""424"": 0.10007200000000001, ""336"": 0.0225564, ""130"": 0.160142, ""476"": 0.0452261, ""428"": 0.181818, ""19"": 0.420804}"
56,1985722159,nature,13439,2006,1963651352,cytogenetic and genome research,4744.0,2005,81,0.11668900000000001,321,0.30285700000000004,"{""81"": 0.234172, ""204"": 0.030573200000000002, ""381"": 0.00136799, ""428"": 0.181818, ""321"": 0.30285700000000004, ""424"": 0.245098}"
57,1985722159,nature,13439,2006,1964511844,proceedings of the national academy of sciences of the united states of america,15868.0,2004,81,0.11668900000000001,273,0.625,"{""273"": 0.625, ""391"": 0.00121359, ""423"": 0.408521, ""216"": 0.163462, ""78"": 0.19251300000000002, ""363"": 0.126615}"
58,1985722159,nature,13439,2006,1964571709,american journal of human genetics,1100.0,2000,81,0.11668900000000001,21,0.396907,"{""123"": 0.030730900000000002, ""368"": 0.00235849, ""529"": 0.00224972, ""21"": 0.396907, ""155"": 0.007832899999999999}"
59,1985722159,nature,13439,2006,1969088156,cytogenetic and genome research,4744.0,2003,81,0.11668900000000001,529,0.188525,"{""424"": 0.17647100000000002, ""204"": 0.030573200000000002, ""81"": 0.11668900000000001, ""529"": 0.188525, ""541"": 0.0006574619999999999}"
60,1985722159,nature,13439,2006,1971646616,nature,13439.0,2001,81,0.11668900000000001,529,0.188525,"{""529"": 0.188525, ""541"": 0.0006574619999999999, ""127"": 0.164729, ""334"": 0.00188324}"
61,1985722159,nature,13439,2006,1976003644,genomics,6686.0,1998,81,0.11668900000000001,321,0.19180999999999998,"{""301"": 0.00102881, ""204"": 0.0955414, ""321"": 0.19180999999999998}"
62,1985722159,nature,13439,2006,1984921840,nature,13439.0,2001,81,0.11668900000000001,502,0.00404858,"{""502"": 0.00404858, ""221"": 0.0008510639999999999}"
63,1985722159,nature,13439,2006,1994066804,molecular biology and evolution,13206.0,2002,81,0.11668900000000001,321,0.47367529999999997,"{""391"": 0.00262697, ""438"": 0.16279100000000002, ""321"": 0.47367529999999997, ""154"": 0.0668317, ""428"": 0.181818, ""121"": 0.0825959}"
64,1985722159,nature,13439,2006,1994127362,human mutation,7460.0,2000,81,0.11668900000000001,428,0.181818,"{""400"": 0.000610501, ""428"": 0.181818, ""276"": 0.0324324}"
65,1985722159,nature,13439,2006,2006746194,genome research,6684.0,2005,81,0.11668900000000001,81,0.195946,"{""204"": 0.0268166, ""81"": 0.195946, ""146"": 0.045918400000000005, ""526"": 0.125, ""431"": 0.07017539999999999, ""152"": 0.05864199999999999, ""503"": 0.183829}"
66,1985722159,nature,13439,2006,2011228088,nature,13439.0,2001,81,0.11668900000000001,529,0.188525,"{""204"": 0.030573200000000002, ""81"": 0.11668900000000001, ""529"": 0.188525, ""541"": 0.0006574619999999999, ""364"": 0.033241}"
67,1985722159,nature,13439,2006,2026004154,genome research,6684.0,2004,81,0.11668900000000001,321,0.30285700000000004,"{""283"": 0.0312796, ""371"": 0.016563099999999997, ""321"": 0.30285700000000004, ""81"": 0.195946}"
68,1985722159,nature,13439,2006,2039249321,genome research,6684.0,2004,81,0.11668900000000001,291,0.275862,"{""291"": 0.275862}"
69,1985722159,nature,13439,2006,2056554987,nature,13439.0,2004,81,0.11668900000000001,177,0.180741,"{""420"": 0.0163043, ""368"": 0.0015444, ""444"": 0.118881, ""146"": 0.0157895, ""177"": 0.180741, ""127"": 0.164729, ""334"": 0.00188324}"
70,1985722159,nature,13439,2006,2094672597,nature,13439.0,1987,81,0.11668900000000001,321,0.47367529999999997,"{""218"": 0.45559799999999995, ""532"": 0.22598, ""321"": 0.47367529999999997, ""428"": 0.181818}"
71,1985722159,nature,13439,2006,2097040991,nature,13439.0,2004,81,0.11668900000000001,146,0.0157895,"{""516"": 0.00560224, ""391"": 0.00163399, ""420"": 0.00365854, ""146"": 0.0157895}"
72,1985722159,nature,13439,2006,2107903949,nucleic acids research,13928.0,2004,81,0.11668900000000001,146,0.25021940000000004,"{""146"": 0.25021940000000004, ""526"": 0.125, ""221"": 0.047619, ""334"": 0.0192308, ""127"": 0.0625, ""364"": 0.0590717}"
73,1985722159,nature,13439,2006,2113324240,genome research,6684.0,2003,81,0.11668900000000001,127,0.164729,"{""372"": 0.0176322, ""129"": 0.0566372, ""321"": 0.0801815, ""232"": 0.122502, ""380"": 0.00282486, ""381"": 0.00136799, ""127"": 0.164729, ""334"": 0.00188324}"
74,1985722159,nature,13439,2006,2113394593,genome research,6684.0,2003,81,0.11668900000000001,103,0.904364,"{""103"": 0.904364, ""127"": 0.48472899999999997, ""334"": 0.00188324, ""218"": 0.0862745, ""428"": 0.181818}"
75,1985722159,nature,13439,2006,2114580957,genome research,6684.0,1996,81,0.11668900000000001,4,0.779685,"{""152"": 0.0538462, ""4"": 0.779685, ""91"": 0.07204119999999999, ""204"": 0.030573200000000002, ""177"": 0.00320513}"
76,1985722159,nature,13439,2006,2115829389,nucleic acids research,13928.0,2004,81,0.11668900000000001,233,0.23575100000000002,"{""233"": 0.23575100000000002}"
77,1985722159,nature,13439,2006,2118930999,genome research,6684.0,2004,81,0.11668900000000001,446,0.296296,"{""146"": 0.16279100000000002, ""446"": 0.296296}"
78,1985722159,nature,13439,2006,2121330178,cytogenetic and genome research,4744.0,2005,81,0.11668900000000001,218,0.195035,"{""294"": 0.110535, ""321"": 0.0801815, ""528"": 0.018011000000000003, ""218"": 0.195035, ""204"": 0.0660592, ""428"": 0.181818, ""146"": 0.043759}"
79,1985722159,nature,13439,2006,2122598328,proceedings of the national academy of sciences of the united states of america,15868.0,2003,81,0.11668900000000001,424,0.956522,"{""204"": 0.1192285, ""424"": 0.956522, ""346"": 0.0007886439999999999, ""146"": 0.045918400000000005, ""526"": 0.125, ""428"": 0.181818}"
80,1985722159,nature,13439,2006,2133185479,plos genetics,14921.0,2005,81,0.11668900000000001,218,0.13911800000000002,"{""372"": 0.0176322, ""129"": 0.0566372, ""536"": 0.00250627, ""81"": 0.109848, ""218"": 0.13911800000000002}"
81,1985722159,nature,13439,2006,2133557496,proceedings of the national academy of sciences of the united states of america,15868.0,2004,81,0.11668900000000001,423,0.25650100000000003,"{""21"": 0.131801, ""436"": 0.0391304, ""528"": 0.0664596, ""400"": 0.00204499, ""423"": 0.25650100000000003, ""380"": 0.00282486, ""428"": 0.181818}"
82,1985722159,nature,13439,2006,2143019537,proceedings of the national academy of sciences of the united states of america,15868.0,2006,81,0.11668900000000001,321,0.27451,"{""321"": 0.27451, ""121"": 0.0825959, ""428"": 0.181818}"
83,1985722159,nature,13439,2006,2151318268,genome research,6684.0,2001,81,0.11668900000000001,127,0.463236,"{""345"": 0.181818, ""494"": 0.00801165, ""72"": 0.300595, ""417"": 0.106557, ""127"": 0.463236, ""353"": 0.0516014, ""334"": 0.00188324, ""27"": 0.00621118, ""173"": 0.11127100000000001, ""526"": 0.201018}"
84,1985722159,nature,13439,2006,2151464048,nature,13439.0,2002,81,0.11668900000000001,74,0.07875889999999999,"{""74"": 0.07875889999999999, ""431"": 0.07017539999999999, ""381"": 0.00136799}"
85,1985722159,nature,13439,2006,2155237411,genome research,6684.0,2003,81,0.11668900000000001,201,0.110588,"{""400"": 0.00204499, ""146"": 0.034300800000000006, ""201"": 0.110588}"
86,2068146190,nature,13439,2006,1235839870,nature,13439.0,2004,81,0.10401600000000001,127,0.164729,"{""333"": 0.051654099999999994, ""127"": 0.164729, ""334"": 0.00188324}"
87,2068146190,nature,13439,2006,1606770439,,,1997,81,0.10401600000000001,266,0.43373500000000004,"{""547"": 0.00401606, ""266"": 0.43373500000000004, ""282"": 0.00452489, ""186"": 0.307692}"
88,2068146190,nature,13439,2006,1965265115,nature,13439.0,1996,81,0.10401600000000001,423,0.47556099999999996,"{""423"": 0.47556099999999996, ""529"": 0.188525, ""541"": 0.0006574619999999999, ""127"": 0.164729, ""334"": 0.00188324}"
89,2068146190,nature,13439,2006,1985471440,genome research,6684.0,2000,81,0.10401600000000001,88,0.406494,"{""428"": 0.181818, ""146"": 0.034300800000000006, ""88"": 0.406494}"
90,2068146190,nature,13439,2006,2003463914,genome research,6684.0,2002,81,0.10401600000000001,128,0.6395350000000001,"{""529"": 0.00482509, ""536"": 0.00328947, ""146"": 0.034300800000000006, ""382"": 0.00613497, ""428"": 0.181818, ""128"": 0.6395350000000001}"
91,2068146190,nature,13439,2006,2032942231,nature,13439.0,2005,81,0.10401600000000001,446,0.296296,"{""221"": 0.047619, ""146"": 0.24153780000000002, ""446"": 0.296296, ""294"": 0.110535}"
92,2068146190,nature,13439,2006,2056554987,nature,13439.0,2004,81,0.10401600000000001,177,0.180741,"{""420"": 0.0163043, ""368"": 0.0015444, ""444"": 0.118881, ""146"": 0.0157895, ""177"": 0.180741, ""127"": 0.164729, ""334"": 0.00188324}"
93,2068146190,nature,13439,2006,2057023756,febs letters,6222.0,2000,81,0.10401600000000001,321,0.30285700000000004,"{""294"": 0.110535, ""372"": 0.0176322, ""221"": 0.047619, ""204"": 0.030573200000000002, ""428"": 0.181818, ""321"": 0.30285700000000004}"
94,2068146190,nature,13439,2006,2058784847,,,2002,81,0.10401600000000001,230,0.0689655,"{""230"": 0.0689655}"
95,2068146190,nature,13439,2006,2071707266,genomics,6686.0,1996,81,0.10401600000000001,177,0.214286,"{""361"": 0.0706522, ""177"": 0.214286, ""364"": 0.033241, ""528"": 0.050686300000000004, ""204"": 0.0660592, ""393"": 0.000672495, ""428"": 0.181818}"
96,2068146190,nature,13439,2006,2078075583,nature,13439.0,2003,81,0.10401600000000001,519,0.0889371,"{""204"": 0.030573200000000002, ""519"": 0.0889371}"
97,2068146190,nature,13439,2006,2091448229,nucleic acids research,13928.0,2005,81,0.10401600000000001,NA,NA,NA
98,2068146190,nature,13439,2006,2093748431,nature,13439.0,2004,81,0.10401600000000001,431,0.07017539999999999,"{""204"": 0.030573200000000002, ""431"": 0.07017539999999999, ""381"": 0.00136799}"
99,2068146190,nature,13439,2006,2097040991,nature,13439.0,2004,81,0.10401600000000001,146,0.0157895,"{""516"": 0.00560224, ""391"": 0.00163399, ""420"": 0.00365854, ""146"": 0.0157895}"
100,2068146190,nature,13439,2006,2104743461,nature genetics,13453.0,2002,81,0.10401600000000001,529,0.188525,"{""364"": 0.033241, ""529"": 0.188525, ""541"": 0.0006574619999999999, ""127"": 0.164729, ""334"": 0.00188324}"
101,2068146190,nature,13439,2006,2114611642,nature,13439.0,2005,81,0.10401600000000001,424,0.357143,"{""81"": 0.25945, ""256"": 0.0491803, ""146"": 0.0157895, ""381"": 0.00136799, ""431"": 0.07017539999999999, ""345"": 0.126582, ""424"": 0.357143}"
102,2068146190,nature,13439,2006,2121286926,american journal of human genetics,1100.0,1998,81,0.10401600000000001,103,0.94,"{""103"": 0.94, ""380"": 0.02282486, ""221"": 0.0008510639999999999, ""170"": 0.00393701, ""498"": 0.000984252, ""428"": 0.181818}"
103,2068146190,nature,13439,2006,2144594443,nature,13439.0,2004,81,0.10401600000000001,204,0.030573200000000002,"{""204"": 0.030573200000000002}"
104,2068146190,nature,13439,2006,2151464048,nature,13439.0,2002,81,0.10401600000000001,74,0.07875889999999999,"{""74"": 0.07875889999999999, ""431"": 0.07017539999999999, ""381"": 0.00136799}"
105,2068146190,nature,13439,2006,2159077471,genetics and molecular research,6672.0,2004,81,0.10401600000000001,456,0.13007,"{""256"": 0.0491803, ""456"": 0.13007, ""381"": 0.00136799}"
106,2068146190,nature,13439,2006,2166187656,journal of molecular biology,10876.0,1997,81,0.10401600000000001,428,0.181818,"{""428"": 0.181818, ""146"": 0.034300800000000006}"
107,2068146190,nature,13439,2006,2168909179,nature,13439.0,2001,81,0.10401600000000001,127,0.164729,"{""74"": 0.07875889999999999, ""381"": 0.00136799, ""127"": 0.164729, ""334"": 0.00188324}"
108,2068146190,nature,13439,2006,2949977409,nature,13439.0,1999,81,0.10401600000000001,204,0.030573200000000002,"{""204"": 0.030573200000000002}"
109,2068146190,nature,13439,2006,3018011723,nature,13439.0,2004,81,0.10401600000000001,127,0.164729,"{""333"": 0.051654099999999994, ""127"": 0.164729, ""334"": 0.00188324}"
110,2025534318,nature,13439,2001,1971646616,nature,13439.0,2001,294,0.110535,529,0.188525,"{""529"": 0.188525, ""541"": 0.0006574619999999999, ""127"": 0.164729, ""334"": 0.00188324}"
111,2025534318,nature,13439,2001,2000200279,nature,13439.0,2001,294,0.110535,529,0.188525,"{""204"": 0.030573200000000002, ""529"": 0.188525, ""541"": 0.0006574619999999999}"
112,2025534318,nature,13439,2001,2011228088,nature,13439.0,2001,294,0.110535,529,0.188525,"{""204"": 0.030573200000000002, ""81"": 0.11668900000000001, ""529"": 0.188525, ""541"": 0.0006574619999999999, ""364"": 0.033241}"
113,2025534318,nature,13439,2001,2013652991,genomics,6686.0,1996,294,0.110535,529,0.188525,"{""424"": 0.17647100000000002, ""81"": 0.11748299999999999, ""204"": 0.030573200000000002, ""529"": 0.188525, ""541"": 0.0006574619999999999}"
114,2025534318,nature,13439,2001,2023435500,nature,13439.0,2001,294,0.110535,127,0.164729,"{""221"": 0.047619, ""146"": 0.0157895, ""127"": 0.164729, ""334"": 0.00188324}"
115,2025534318,nature,13439,2001,2027335734,nature,13439.0,2001,294,0.110535,529,0.188525,"{""204"": 0.030573200000000002, ""519"": 0.0889371, ""529"": 0.188525, ""541"": 0.0006574619999999999}"
116,2025534318,nature,13439,2001,2039128321,proceedings of the national academy of sciences of the united states of america,15868.0,1991,294,0.110535,127,0.164729,"{""127"": 0.164729, ""334"": 0.00188324}"
117,2025534318,nature,13439,2001,2107339893,science,17311.0,1998,294,0.110535,529,0.188525,"{""529"": 0.188525, ""541"": 0.0006574619999999999}"
118,2025534318,nature,13439,2001,2168909179,nature,13439.0,2001,294,0.110535,127,0.164729,"{""74"": 0.07875889999999999, ""381"": 0.00136799, ""127"": 0.164729, ""334"": 0.00188324}"
119,2025534318,nature,13439,2001,2614575602,nature,13439.0,2000,294,0.110535,204,0.030573200000000002,"{""204"": 0.030573200000000002}"
120,2025534318,nature,13439,2001,2949977409,nature,13439.0,1999,294,0.110535,204,0.030573200000000002,"{""204"": 0.030573200000000002}"
121,1594856149,science,17311,2001,1533936090,nature,13439.0,1999,428,0.181818,428,0.08888889999999999,"{""447"": 0.00221729, ""428"": 0.08888889999999999}"
122,1594856149,science,17311,2001,1543923901,nature,13439.0,2000,428,0.181818,142,0.015625,"{""15"": 0.00231214, ""142"": 0.015625, ""27"": 0.00226757, ""67"": 0.00149701}"
123,1594856149,science,17311,2001,1803466717,genetics,6669.0,1996,428,0.181818,31,0.40631799999999996,"{""268"": 0.00303951, ""498"": 0.0012987, ""539"": 0.03913780000000001, ""31"": 0.40631799999999996, ""447"": 0.00221729}"
124,1594856149,science,17311,2001,1918860845,the journal of experimental biology,,1997,428,0.181818,347,0.0269231,"{""347"": 0.0269231, ""381"": 0.00136799, ""360"": 0.00799419}"
125,1594856149,science,17311,2001,1990452511,american journal of human genetics,1100.0,2001,428,0.181818,161,0.22745100000000001,"{""72"": 0.15036, ""283"": 0.0446735, ""161"": 0.22745100000000001, ""420"": 0.00226244, ""321"": 0.0801815, ""519"": 0.056891, ""170"": 0.00393701, ""498"": 0.000984252}"
126,1594856149,science,17311,2001,1990865934,genetic epidemiology,6661.0,1997,428,0.181818,81,0.615094,"{""81"": 0.615094, ""329"": 0.0615764, ""535"": 0.166667, ""381"": 0.00136799}"
127,1594856149,science,17311,2001,1995117714,proceedings of the national academy of sciences of the united states of america,15868.0,1999,428,0.181818,342,0.06451609999999999,"{""488"": 0.010526299999999999, ""428"": 0.038822, ""342"": 0.06451609999999999}"
128,1594856149,science,17311,2001,1996824414,american journal of human genetics,1100.0,2000,428,0.181818,81,1.114377,"{""81"": 1.114377, ""329"": 0.0615764, ""535"": 0.166667, ""226"": 0.0369393, ""297"": 0.0314685, ""145"": 0.00146306, ""164"": 0.0174672, ""182"": 0.00438917}"
129,1594856149,science,17311,2001,2001488804,science,17311.0,2000,428,0.181818,428,0.181818,"{""43"": 0.053691300000000004, ""270"": 0.022409000000000002, ""428"": 0.181818, ""320"": 0.07422680000000001}"
130,1594856149,science,17311,2001,2028883806,journal of theoretical biology,11797.0,1996,428,0.181818,266,0.43373500000000004,"{""193"": 0.0175976, ""329"": 0.0369942, ""15"": 0.0108696, ""360"": 0.00799419, ""368"": 0.01023187, ""381"": 0.00136799, ""238"": 0.0791485, ""456"": 0.0841924, ""428"": 0.181818, ""266"": 0.43373500000000004, ""282"": 0.00452489, ""39"": 0.262467}"
131,1594856149,science,17311,2001,2057885377,proceedings of the national academy of sciences of the united states of america,15868.0,2000,428,0.181818,431,0.07017539999999999,"{""431"": 0.07017539999999999, ""381"": 0.00136799}"
